image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
0,car(G),0,"[42.1875, 158.203125]","[38.448020935058594, 159.2107391357422]",0.0129095098124008,True,0.05
0,car(G),1,"[135.9375, 179.296875]","[128.3390655517578, 177.73373413085938]",0.02585850718407801,True,0.05
0,car(G),2,"[42.1875, 101.953125]","[24.283370971679688, 115.627197265625]",0.07509535335442066,False,0.05
0,car(G),3,"[60.9375, 108.984375]","[50.43349075317383, 108.00007629394531]",0.0351667542179243,True,0.05
0,car(G),4,"[117.1875, 101.953125]","[80.39717102050781, 98.73857879638672]",0.12310165689445574,False,0.05
0,car(G),5,"[70.3125, 137.109375]","[77.67320251464844, 146.6804656982422]",0.04024725230968223,True,0.05
0,car(G),6,"[89.0625, 165.234375]","[76.58361053466797, 179.3681182861328]",0.06284773323643945,False,0.05
0,car(G),7,"[154.6875, 165.234375]","[156.12356567382812, 154.30758666992188]",0.036735841993870984,True,0.05
0,car(G),8,"[32.8125, 137.109375]","[21.55940055847168, 134.6949920654297]",0.038363972102839365,True,0.05
0,car(G),9,"[135.9375, 116.015625]","[97.2857894897461, 127.6126708984375]",0.13451336979972323,False,0.05
0,car(G),0,"[42.1875, 158.203125]","[38.448020935058594, 159.2107391357422]",0.0129095098124008,True,0.1
0,car(G),1,"[135.9375, 179.296875]","[128.3390655517578, 177.73373413085938]",0.02585850718407801,True,0.1
0,car(G),2,"[42.1875, 101.953125]","[24.283370971679688, 115.627197265625]",0.07509535335442066,True,0.1
0,car(G),3,"[60.9375, 108.984375]","[50.43349075317383, 108.00007629394531]",0.0351667542179243,True,0.1
0,car(G),4,"[117.1875, 101.953125]","[80.39717102050781, 98.73857879638672]",0.12310165689445574,False,0.1
0,car(G),5,"[70.3125, 137.109375]","[77.67320251464844, 146.6804656982422]",0.04024725230968223,True,0.1
0,car(G),6,"[89.0625, 165.234375]","[76.58361053466797, 179.3681182861328]",0.06284773323643945,True,0.1
0,car(G),7,"[154.6875, 165.234375]","[156.12356567382812, 154.30758666992188]",0.036735841993870984,True,0.1
0,car(G),8,"[32.8125, 137.109375]","[21.55940055847168, 134.6949920654297]",0.038363972102839365,True,0.1
0,car(G),9,"[135.9375, 116.015625]","[97.2857894897461, 127.6126708984375]",0.13451336979972323,False,0.1
0,car(G),0,"[42.1875, 158.203125]","[38.448020935058594, 159.2107391357422]",0.0129095098124008,True,0.2
0,car(G),1,"[135.9375, 179.296875]","[128.3390655517578, 177.73373413085938]",0.02585850718407801,True,0.2
0,car(G),2,"[42.1875, 101.953125]","[24.283370971679688, 115.627197265625]",0.07509535335442066,True,0.2
0,car(G),3,"[60.9375, 108.984375]","[50.43349075317383, 108.00007629394531]",0.0351667542179243,True,0.2
0,car(G),4,"[117.1875, 101.953125]","[80.39717102050781, 98.73857879638672]",0.12310165689445574,True,0.2
0,car(G),5,"[70.3125, 137.109375]","[77.67320251464844, 146.6804656982422]",0.04024725230968223,True,0.2
0,car(G),6,"[89.0625, 165.234375]","[76.58361053466797, 179.3681182861328]",0.06284773323643945,True,0.2
0,car(G),7,"[154.6875, 165.234375]","[156.12356567382812, 154.30758666992188]",0.036735841993870984,True,0.2
0,car(G),8,"[32.8125, 137.109375]","[21.55940055847168, 134.6949920654297]",0.038363972102839365,True,0.2
0,car(G),9,"[135.9375, 116.015625]","[97.2857894897461, 127.6126708984375]",0.13451336979972323,True,0.2
1,car(G),0,"[23.4375, 165.625]","[24.22058868408203, 167.35845947265625]",0.006340443053638559,True,0.05
1,car(G),1,"[117.1875, 178.125]","[117.125, 173.22610473632812]",0.01633097978091766,True,0.05
1,car(G),2,"[51.5625, 128.125]","[14.441176414489746, 143.39889526367188]",0.13380269642133433,False,0.05
1,car(G),3,"[32.8125, 121.875]","[24.22058868408203, 128.7297821044922]",0.0366377124711479,True,0.05
1,car(G),4,"[107.8125, 109.375]","[67.73896789550781, 109.17095947265625]",0.1335801718430864,False,0.05
1,car(G),5,"[79.6875, 153.125]","[67.25, 146.82168579101562]",0.04647857048231825,True,0.05
1,car(G),6,"[60.9375, 165.625]","[72.13970947265625, 174.20404052734375]",0.047033018359337014,True,0.05
1,car(G),7,"[135.9375, 146.875]","[144.99632263183594, 145.84375]",0.030391106893220332,True,0.05
1,car(G),8,"[23.4375, 146.875]","[12.485294342041016, 160.02389526367188]",0.057042309388075314,False,0.05
1,car(G),9,"[51.5625, 128.125]","[102.94485473632812, 131.1746368408203]",0.17157591980457546,False,0.05
1,car(G),0,"[23.4375, 165.625]","[24.22058868408203, 167.35845947265625]",0.006340443053638559,True,0.1
1,car(G),1,"[117.1875, 178.125]","[117.125, 173.22610473632812]",0.01633097978091766,True,0.1
1,car(G),2,"[51.5625, 128.125]","[14.441176414489746, 143.39889526367188]",0.13380269642133433,False,0.1
1,car(G),3,"[32.8125, 121.875]","[24.22058868408203, 128.7297821044922]",0.0366377124711479,True,0.1
1,car(G),4,"[107.8125, 109.375]","[67.73896789550781, 109.17095947265625]",0.1335801718430864,False,0.1
1,car(G),5,"[79.6875, 153.125]","[67.25, 146.82168579101562]",0.04647857048231825,True,0.1
1,car(G),6,"[60.9375, 165.625]","[72.13970947265625, 174.20404052734375]",0.047033018359337014,True,0.1
1,car(G),7,"[135.9375, 146.875]","[144.99632263183594, 145.84375]",0.030391106893220332,True,0.1
1,car(G),8,"[23.4375, 146.875]","[12.485294342041016, 160.02389526367188]",0.057042309388075314,True,0.1
1,car(G),9,"[51.5625, 128.125]","[102.94485473632812, 131.1746368408203]",0.17157591980457546,False,0.1
1,car(G),0,"[23.4375, 165.625]","[24.22058868408203, 167.35845947265625]",0.006340443053638559,True,0.2
1,car(G),1,"[117.1875, 178.125]","[117.125, 173.22610473632812]",0.01633097978091766,True,0.2
1,car(G),2,"[51.5625, 128.125]","[14.441176414489746, 143.39889526367188]",0.13380269642133433,True,0.2
1,car(G),3,"[32.8125, 121.875]","[24.22058868408203, 128.7297821044922]",0.0366377124711479,True,0.2
1,car(G),4,"[107.8125, 109.375]","[67.73896789550781, 109.17095947265625]",0.1335801718430864,True,0.2
1,car(G),5,"[79.6875, 153.125]","[67.25, 146.82168579101562]",0.04647857048231825,True,0.2
1,car(G),6,"[60.9375, 165.625]","[72.13970947265625, 174.20404052734375]",0.047033018359337014,True,0.2
1,car(G),7,"[135.9375, 146.875]","[144.99632263183594, 145.84375]",0.030391106893220332,True,0.2
1,car(G),8,"[23.4375, 146.875]","[12.485294342041016, 160.02389526367188]",0.057042309388075314,True,0.2
1,car(G),9,"[51.5625, 128.125]","[102.94485473632812, 131.1746368408203]",0.17157591980457546,True,0.2
2,car(G),0,"[89.0625, 162.421875]","[86.01382446289062, 160.2722930908203]",0.012434327446782032,True,0.05
2,car(G),1,"[182.8125, 180.984375]","[184.56687927246094, 183.7373046875]",0.010881415602331352,True,0.05
2,car(G),2,"[107.8125, 125.296875]","[78.63910675048828, 134.79598999023438]",0.10226979891380725,False,0.05
2,car(G),3,"[89.0625, 125.296875]","[92.04768371582031, 124.06912994384766]",0.010759326569232487,True,0.05
2,car(G),4,"[154.6875, 116.015625]","[136.96641540527344, 115.35355377197266]",0.059111493291579165,False,0.05
2,car(G),5,"[285.9375, 153.140625]","[128.92127990722656, 150.21585083007812]",0.5234781930740584,False,0.05
2,car(G),6,"[135.9375, 162.421875]","[130.2621307373047, 168.9878692626953]",0.02892943463089578,True,0.05
2,car(G),7,"[173.4375, 134.578125]","[206.69102478027344, 168.31744384765625]",0.157907798224719,False,0.05
