image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
0,car(G),0,"[42.160648852586746, 158.20556581020355]","[38.448020935058594, 159.2107391357422]",0.012820980838013493,True,0.05
0,car(G),1,"[135.80812811851501, 179.27320450544357]","[128.3390655517578, 177.73373413085938]",0.025420216071368625,True,0.05
0,car(G),2,"[42.23074167966843, 109.0599462389946]","[24.283370971679688, 115.627197265625]",0.06370390720415038,False,0.05
0,car(G),3,"[51.63116008043289, 108.99554640054703]","[50.43349075317383, 108.00007629394531]",0.005191202548109433,True,0.05
0,car(G),4,"[117.18260049819946, 101.95425152778625]","[80.39717102050781, 98.73857879638672]",0.12308571417122714,False,0.05
0,car(G),5,"[70.22881507873535, 137.2602492570877]","[77.67320251464844, 146.6804656982422]",0.040022130280102916,True,0.05
0,car(G),6,"[79.70809936523438, 179.26511764526367]","[76.58361053466797, 179.3681182861328]",0.010420620361333625,True,0.05
0,car(G),7,"[164.06768560409546, 165.2267575263977]","[156.12356567382812, 154.30758666992188]",0.04501078064189879,True,0.05
0,car(G),8,"[32.84030556678772, 137.09650039672852]","[21.55940055847168, 134.6949920654297]",0.03844564128913382,True,0.05
0,car(G),9,"[135.90949773788452, 116.04443192481995]","[97.2857894897461, 127.6126708984375]",0.13439638684743313,False,0.05
0,car(G),0,"[42.160648852586746, 158.20556581020355]","[38.448020935058594, 159.2107391357422]",0.012820980838013493,True,0.1
0,car(G),1,"[135.80812811851501, 179.27320450544357]","[128.3390655517578, 177.73373413085938]",0.025420216071368625,True,0.1
0,car(G),2,"[42.23074167966843, 109.0599462389946]","[24.283370971679688, 115.627197265625]",0.06370390720415038,True,0.1
0,car(G),3,"[51.63116008043289, 108.99554640054703]","[50.43349075317383, 108.00007629394531]",0.005191202548109433,True,0.1
0,car(G),4,"[117.18260049819946, 101.95425152778625]","[80.39717102050781, 98.73857879638672]",0.12308571417122714,False,0.1
0,car(G),5,"[70.22881507873535, 137.2602492570877]","[77.67320251464844, 146.6804656982422]",0.040022130280102916,True,0.1
0,car(G),6,"[79.70809936523438, 179.26511764526367]","[76.58361053466797, 179.3681182861328]",0.010420620361333625,True,0.1
0,car(G),7,"[164.06768560409546, 165.2267575263977]","[156.12356567382812, 154.30758666992188]",0.04501078064189879,True,0.1
0,car(G),8,"[32.84030556678772, 137.09650039672852]","[21.55940055847168, 134.6949920654297]",0.03844564128913382,True,0.1
0,car(G),9,"[135.90949773788452, 116.04443192481995]","[97.2857894897461, 127.6126708984375]",0.13439638684743313,False,0.1
0,car(G),0,"[42.160648852586746, 158.20556581020355]","[38.448020935058594, 159.2107391357422]",0.012820980838013493,True,0.2
0,car(G),1,"[135.80812811851501, 179.27320450544357]","[128.3390655517578, 177.73373413085938]",0.025420216071368625,True,0.2
0,car(G),2,"[42.23074167966843, 109.0599462389946]","[24.283370971679688, 115.627197265625]",0.06370390720415038,True,0.2
0,car(G),3,"[51.63116008043289, 108.99554640054703]","[50.43349075317383, 108.00007629394531]",0.005191202548109433,True,0.2
0,car(G),4,"[117.18260049819946, 101.95425152778625]","[80.39717102050781, 98.73857879638672]",0.12308571417122714,True,0.2
0,car(G),5,"[70.22881507873535, 137.2602492570877]","[77.67320251464844, 146.6804656982422]",0.040022130280102916,True,0.2
0,car(G),6,"[79.70809936523438, 179.26511764526367]","[76.58361053466797, 179.3681182861328]",0.010420620361333625,True,0.2
0,car(G),7,"[164.06768560409546, 165.2267575263977]","[156.12356567382812, 154.30758666992188]",0.04501078064189879,True,0.2
0,car(G),8,"[32.84030556678772, 137.09650039672852]","[21.55940055847168, 134.6949920654297]",0.03844564128913382,True,0.2
0,car(G),9,"[135.90949773788452, 116.04443192481995]","[97.2857894897461, 127.6126708984375]",0.13439638684743313,True,0.2
1,car(G),0,"[23.48351553082466, 165.60468673706055]","[24.22058868408203, 167.35845947265625]",0.006341219337154855,True,0.05
1,car(G),1,"[117.14313626289368, 178.07177305221558]","[117.125, 173.22610473632812]",0.01615234085258483,True,0.05
1,car(G),2,"[18.8081257045269, 134.35688018798828]","[14.441176414489746, 143.39889526367188]",0.033471095777741225,True,0.05
1,car(G),3,"[32.83106088638306, 121.93143367767334]","[24.22058868408203, 128.7297821044922]",0.03656923006497083,True,0.05
1,car(G),4,"[107.80037641525269, 109.42058563232422]","[67.73896789550781, 109.17095947265625]",0.1335406207782435,False,0.05
1,car(G),5,"[70.35796791315079, 153.12399864196777]","[67.25, 146.82168579101562]",0.023423305540624717,True,0.05
1,car(G),6,"[70.3278511762619, 165.5986785888672]","[72.13970947265625, 174.20404052734375]",0.0293134562537022,True,0.05
1,car(G),7,"[154.6469360589981, 153.11954021453857]","[144.99632263183594, 145.84375]",0.040286675873805834,True,0.05
1,car(G),8,"[18.76438893377781, 153.13236713409424]","[12.485294342041016, 160.02389526367188]",0.03107699914955648,True,0.05
1,car(G),9,"[79.67004776000977, 128.13243865966797]","[102.94485473632812, 131.1746368408203]",0.07824261481360285,False,0.05
1,car(G),0,"[23.48351553082466, 165.60468673706055]","[24.22058868408203, 167.35845947265625]",0.006341219337154855,True,0.1
1,car(G),1,"[117.14313626289368, 178.07177305221558]","[117.125, 173.22610473632812]",0.01615234085258483,True,0.1
1,car(G),2,"[18.8081257045269, 134.35688018798828]","[14.441176414489746, 143.39889526367188]",0.033471095777741225,True,0.1
1,car(G),3,"[32.83106088638306, 121.93143367767334]","[24.22058868408203, 128.7297821044922]",0.03656923006497083,True,0.1
1,car(G),4,"[107.80037641525269, 109.42058563232422]","[67.73896789550781, 109.17095947265625]",0.1335406207782435,False,0.1
1,car(G),5,"[70.35796791315079, 153.12399864196777]","[67.25, 146.82168579101562]",0.023423305540624717,True,0.1
1,car(G),6,"[70.3278511762619, 165.5986785888672]","[72.13970947265625, 174.20404052734375]",0.0293134562537022,True,0.1
1,car(G),7,"[154.6469360589981, 153.11954021453857]","[144.99632263183594, 145.84375]",0.040286675873805834,True,0.1
1,car(G),8,"[18.76438893377781, 153.13236713409424]","[12.485294342041016, 160.02389526367188]",0.03107699914955648,True,0.1
