image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
0,aeroplane,0,"[237.7498626708984, 55.986445658915756]","[272.8018798828125, 65.27554321289062]",0.12087326898641419,False,0.05
0,aeroplane,1,"[216.16505287789008, 73.77589457743876]","[263.5592041015625, 99.86228942871094]",0.1803301160079237,False,0.05
0,aeroplane,2,"[247.33136666787635, 53.19726273820207]","[285.3263854980469, 62.32628631591797]",0.13025447432654047,False,0.05
0,aeroplane,3,"[157.9860584155933, 94.44462544209249]","[189.4390869140625, 106.78857421875]",0.11262849812676973,False,0.05
0,aeroplane,4,"[26.391985609724713, 100.65313803183066]","[10.523872375488281, 111.92742919921875]",0.06488508294084193,False,0.05
0,aeroplane,5,"[34.56135053892393, 84.83382560111382]","[39.524478912353516, 96.84600067138672]",0.043323716005853684,True,0.05
0,aeroplane,6,"[45.603302362802864, 98.75847068992822]","[34.50128173828125, 114.60857391357422]",0.06450500705350423,False,0.05
0,aeroplane,7,"[141.56791583911792, 87.90919329669025]","[156.39759826660156, 116.28428649902344]",0.10672214157131554,False,0.05
0,aeroplane,8,"[141.77567250019794, 99.94723345782306]","[205.6249542236328, 95.6729965209961]",0.21330728689930167,False,0.05
0,aeroplane,9,"[209.36642724114495, 83.11263419486382]","[244.80592346191406, 95.00271606445312]",0.12460301134436005,False,0.05
0,aeroplane,10,"[212.67121804727088, 73.36507230191617]","[231.4107208251953, 86.12142944335938]",0.07556407228923062,False,0.05
0,aeroplane,0,"[237.7498626708984, 55.986445658915756]","[272.8018798828125, 65.27554321289062]",0.12087326898641419,False,0.1
0,aeroplane,1,"[216.16505287789008, 73.77589457743876]","[263.5592041015625, 99.86228942871094]",0.1803301160079237,False,0.1
0,aeroplane,2,"[247.33136666787635, 53.19726273820207]","[285.3263854980469, 62.32628631591797]",0.13025447432654047,False,0.1
0,aeroplane,3,"[157.9860584155933, 94.44462544209249]","[189.4390869140625, 106.78857421875]",0.11262849812676973,False,0.1
0,aeroplane,4,"[26.391985609724713, 100.65313803183066]","[10.523872375488281, 111.92742919921875]",0.06488508294084193,True,0.1
0,aeroplane,5,"[34.56135053892393, 84.83382560111382]","[39.524478912353516, 96.84600067138672]",0.043323716005853684,True,0.1
0,aeroplane,6,"[45.603302362802864, 98.75847068992822]","[34.50128173828125, 114.60857391357422]",0.06450500705350423,True,0.1
0,aeroplane,7,"[141.56791583911792, 87.90919329669025]","[156.39759826660156, 116.28428649902344]",0.10672214157131554,False,0.1
0,aeroplane,8,"[141.77567250019794, 99.94723345782306]","[205.6249542236328, 95.6729965209961]",0.21330728689930167,False,0.1
0,aeroplane,9,"[209.36642724114495, 83.11263419486382]","[244.80592346191406, 95.00271606445312]",0.12460301134436005,False,0.1
0,aeroplane,10,"[212.67121804727088, 73.36507230191617]","[231.4107208251953, 86.12142944335938]",0.07556407228923062,True,0.1
0,aeroplane,0,"[237.7498626708984, 55.986445658915756]","[272.8018798828125, 65.27554321289062]",0.12087326898641419,True,0.2
0,aeroplane,1,"[216.16505287789008, 73.77589457743876]","[263.5592041015625, 99.86228942871094]",0.1803301160079237,True,0.2
0,aeroplane,2,"[247.33136666787635, 53.19726273820207]","[285.3263854980469, 62.32628631591797]",0.13025447432654047,True,0.2
0,aeroplane,3,"[157.9860584155933, 94.44462544209249]","[189.4390869140625, 106.78857421875]",0.11262849812676973,True,0.2
0,aeroplane,4,"[26.391985609724713, 100.65313803183066]","[10.523872375488281, 111.92742919921875]",0.06488508294084193,True,0.2
0,aeroplane,5,"[34.56135053892393, 84.83382560111382]","[39.524478912353516, 96.84600067138672]",0.043323716005853684,True,0.2
0,aeroplane,6,"[45.603302362802864, 98.75847068992822]","[34.50128173828125, 114.60857391357422]",0.06450500705350423,True,0.2
0,aeroplane,7,"[141.56791583911792, 87.90919329669025]","[156.39759826660156, 116.28428649902344]",0.10672214157131554,True,0.2
0,aeroplane,8,"[141.77567250019794, 99.94723345782306]","[205.6249542236328, 95.6729965209961]",0.21330728689930167,False,0.2
0,aeroplane,9,"[209.36642724114495, 83.11263419486382]","[244.80592346191406, 95.00271606445312]",0.12460301134436005,True,0.2
0,aeroplane,10,"[212.67121804727088, 73.36507230191617]","[231.4107208251953, 86.12142944335938]",0.07556407228923062,True,0.2
1,aeroplane,0,"[222.69225249419338, 65.61411651405129]","[258.1512145996094, 75.68571472167969]",0.12287188829785411,False,0.05
1,aeroplane,1,"[227.20040501774966, 111.2798007758888]","[249.91439819335938, 128.4857177734375]",0.09498356967322646,False,0.05
1,aeroplane,2,"[249.31806100381385, 106.49825431205132]","[293.38641357421875, 121.85713958740234]",0.15556045824233622,False,0.05
1,aeroplane,3,"[204.52914882350612, 105.16467738795926]","[242.7071990966797, 108.5999984741211]",0.12777432160849483,False,0.05
1,aeroplane,4,"[6.904499675776507, 105.74778092874064]","[6.757199764251709, 123.17142486572266]",0.05808088854794238,False,0.05
1,aeroplane,5,"[19.0769878593651, 100.13048133334598]","[31.18160057067871, 109.97142791748047]",0.05200062804777599,False,0.05
1,aeroplane,6,"[11.835748440510518, 110.58059383083035]","[25.804800033569336, 137.39999389648438]",0.10079763127128324,False,0.05
1,aeroplane,7,"[134.53532038508234, 118.631767582249]","[156.22079467773438, 135.0]",0.09056482195267572,False,0.05
1,aeroplane,8,"[101.35803222656249, 118.88017783293853]","[117.66799926757812, 137.39999389648438]",0.08225965744766098,False,0.05
1,aeroplane,9,"[134.53532038508234, 118.631767582249]","[149.47120666503906, 140.8285675048828]",0.08918013143029586,False,0.05
1,aeroplane,10,"[68.94218599474107, 126.86924032262854]","[76.48400115966797, 147.0]",0.07165708937324004,False,0.05
1,aeroplane,11,"[95.09177336821685, 126.71625291978991]","[104.8552017211914, 150.42857360839844]",0.0854789568414407,False,0.05
1,aeroplane,12,"[194.546838708826, 105.52365844314163]","[220.39920043945312, 119.9142837524414]",0.09862581946392998,False,0.05
1,aeroplane,0,"[222.69225249419338, 65.61411651405129]","[258.1512145996094, 75.68571472167969]",0.12287188829785411,False,0.1
1,aeroplane,1,"[227.20040501774966, 111.2798007758888]","[249.91439819335938, 128.4857177734375]",0.09498356967322646,True,0.1
1,aeroplane,2,"[249.31806100381385, 106.49825431205132]","[293.38641357421875, 121.85713958740234]",0.15556045824233622,False,0.1
1,aeroplane,3,"[204.52914882350612, 105.16467738795926]","[242.7071990966797, 108.5999984741211]",0.12777432160849483,False,0.1
1,aeroplane,4,"[6.904499675776507, 105.74778092874064]","[6.757199764251709, 123.17142486572266]",0.05808088854794238,True,0.1
1,aeroplane,5,"[19.0769878593651, 100.13048133334598]","[31.18160057067871, 109.97142791748047]",0.05200062804777599,True,0.1
1,aeroplane,6,"[11.835748440510518, 110.58059383083035]","[25.804800033569336, 137.39999389648438]",0.10079763127128324,False,0.1
1,aeroplane,7,"[134.53532038508234, 118.631767582249]","[156.22079467773438, 135.0]",0.09056482195267572,True,0.1
1,aeroplane,8,"[101.35803222656249, 118.88017783293853]","[117.66799926757812, 137.39999389648438]",0.08225965744766098,True,0.1
1,aeroplane,9,"[134.53532038508234, 118.631767582249]","[149.47120666503906, 140.8285675048828]",0.08918013143029586,True,0.1
1,aeroplane,10,"[68.94218599474107, 126.86924032262854]","[76.48400115966797, 147.0]",0.07165708937324004,True,0.1
1,aeroplane,11,"[95.09177336821685, 126.71625291978991]","[104.8552017211914, 150.42857360839844]",0.0854789568414407,True,0.1
1,aeroplane,12,"[194.546838708826, 105.52365844314163]","[220.39920043945312, 119.9142837524414]",0.09862581946392998,True,0.1
1,aeroplane,0,"[222.69225249419338, 65.61411651405129]","[258.1512145996094, 75.68571472167969]",0.12287188829785411,True,0.2
1,aeroplane,1,"[227.20040501774966, 111.2798007758888]","[249.91439819335938, 128.4857177734375]",0.09498356967322646,True,0.2
1,aeroplane,2,"[249.31806100381385, 106.49825431205132]","[293.38641357421875, 121.85713958740234]",0.15556045824233622,True,0.2
1,aeroplane,3,"[204.52914882350612, 105.16467738795926]","[242.7071990966797, 108.5999984741211]",0.12777432160849483,True,0.2
1,aeroplane,4,"[6.904499675776507, 105.74778092874064]","[6.757199764251709, 123.17142486572266]",0.05808088854794238,True,0.2
1,aeroplane,5,"[19.0769878593651, 100.13048133334598]","[31.18160057067871, 109.97142791748047]",0.05200062804777599,True,0.2
1,aeroplane,6,"[11.835748440510518, 110.58059383083035]","[25.804800033569336, 137.39999389648438]",0.10079763127128324,True,0.2
1,aeroplane,7,"[134.53532038508234, 118.631767582249]","[156.22079467773438, 135.0]",0.09056482195267572,True,0.2
1,aeroplane,8,"[101.35803222656249, 118.88017783293853]","[117.66799926757812, 137.39999389648438]",0.08225965744766098,True,0.2
1,aeroplane,9,"[134.53532038508234, 118.631767582249]","[149.47120666503906, 140.8285675048828]",0.08918013143029586,True,0.2
1,aeroplane,10,"[68.94218599474107, 126.86924032262854]","[76.48400115966797, 147.0]",0.07165708937324004,True,0.2
1,aeroplane,11,"[95.09177336821685, 126.71625291978991]","[104.8552017211914, 150.42857360839844]",0.0854789568414407,True,0.2
1,aeroplane,12,"[194.546838708826, 105.52365844314163]","[220.39920043945312, 119.9142837524414]",0.09862581946392998,True,0.2
2,aeroplane,0,"[51.58543457856049, 64.14196942303631]","[51.81941223144531, 73.80128479003906]",0.032207162574886435,True,0.05
2,aeroplane,1,"[56.913409361968164, 99.98898248414736]","[70.24405670166016, 121.89600372314453]",0.08548058506410229,False,0.05
2,aeroplane,2,"[32.9564771136722, 107.1128832327353]","[27.015182495117188, 122.65714263916016]",0.05547001013948372,False,0.05
2,aeroplane,3,"[83.62338607375686, 106.59241289705844]","[93.95327758789062, 122.75228881835938]",0.06393123462714663,False,0.05
2,aeroplane,4,"[23.449576223218763, 116.9321227718044]","[29.871715545654297, 135.78684997558594]",0.0663948300703026,False,0.05
2,aeroplane,5,"[33.631935635128535, 107.20455968702161]","[222.2116241455078, 134.07427978515625]",0.6349477736775222,False,0.05
2,aeroplane,6,"[225.4003267030458, 122.65888549186089]","[265.40240478515625, 137.53749084472656]",0.14226497765842067,False,0.05
2,aeroplane,7,"[222.04006298168284, 115.25328610394453]","[256.87091064453125, 128.9365692138672]",0.12474062804158642,False,0.05
2,aeroplane,8,"[222.0216287148965, 123.0463878528492]","[256.4900207519531, 144.34971618652344]",0.13506796016625425,False,0.05
2,aeroplane,9,"[150.9053204510663, 125.01467111948375]","[192.31324768066406, 148.15542602539062]",0.1581177822267283,False,0.05
2,aeroplane,10,"[202.72169370908992, 124.38427950884845]","[241.63604736328125, 147.0137176513672]",0.15005252380303952,False,0.05
2,aeroplane,11,"[181.03122711181638, 130.36542583156276]","[220.21205139160156, 150.15342712402344]",0.14631404528896166,False,0.05
2,aeroplane,12,"[79.36927692310229, 100.27641090186867]","[101.6659164428711, 118.09028625488281]",0.09512998644937477,False,0.05
2,aeroplane,0,"[51.58543457856049, 64.14196942303631]","[51.81941223144531, 73.80128479003906]",0.032207162574886435,True,0.1
2,aeroplane,1,"[56.913409361968164, 99.98898248414736]","[70.24405670166016, 121.89600372314453]",0.08548058506410229,True,0.1
2,aeroplane,2,"[32.9564771136722, 107.1128832327353]","[27.015182495117188, 122.65714263916016]",0.05547001013948372,True,0.1
2,aeroplane,3,"[83.62338607375686, 106.59241289705844]","[93.95327758789062, 122.75228881835938]",0.06393123462714663,True,0.1
2,aeroplane,4,"[23.449576223218763, 116.9321227718044]","[29.871715545654297, 135.78684997558594]",0.0663948300703026,True,0.1
2,aeroplane,5,"[33.631935635128535, 107.20455968702161]","[222.2116241455078, 134.07427978515625]",0.6349477736775222,False,0.1
2,aeroplane,6,"[225.4003267030458, 122.65888549186089]","[265.40240478515625, 137.53749084472656]",0.14226497765842067,False,0.1
2,aeroplane,7,"[222.04006298168284, 115.25328610394453]","[256.87091064453125, 128.9365692138672]",0.12474062804158642,False,0.1
2,aeroplane,8,"[222.0216287148965, 123.0463878528492]","[256.4900207519531, 144.34971618652344]",0.13506796016625425,False,0.1
2,aeroplane,9,"[150.9053204510663, 125.01467111948375]","[192.31324768066406, 148.15542602539062]",0.1581177822267283,False,0.1
2,aeroplane,10,"[202.72169370908992, 124.38427950884845]","[241.63604736328125, 147.0137176513672]",0.15005252380303952,False,0.1
2,aeroplane,11,"[181.03122711181638, 130.36542583156276]","[220.21205139160156, 150.15342712402344]",0.14631404528896166,False,0.1
2,aeroplane,12,"[79.36927692310229, 100.27641090186867]","[101.6659164428711, 118.09028625488281]",0.09512998644937477,True,0.1
2,aeroplane,0,"[51.58543457856049, 64.14196942303631]","[51.81941223144531, 73.80128479003906]",0.032207162574886435,True,0.2
2,aeroplane,1,"[56.913409361968164, 99.98898248414736]","[70.24405670166016, 121.89600372314453]",0.08548058506410229,True,0.2
2,aeroplane,2,"[32.9564771136722, 107.1128832327353]","[27.015182495117188, 122.65714263916016]",0.05547001013948372,True,0.2
2,aeroplane,3,"[83.62338607375686, 106.59241289705844]","[93.95327758789062, 122.75228881835938]",0.06393123462714663,True,0.2
2,aeroplane,4,"[23.449576223218763, 116.9321227718044]","[29.871715545654297, 135.78684997558594]",0.0663948300703026,True,0.2
2,aeroplane,5,"[33.631935635128535, 107.20455968702161]","[222.2116241455078, 134.07427978515625]",0.6349477736775222,False,0.2
2,aeroplane,6,"[225.4003267030458, 122.65888549186089]","[265.40240478515625, 137.53749084472656]",0.14226497765842067,True,0.2
2,aeroplane,7,"[222.04006298168284, 115.25328610394453]","[256.87091064453125, 128.9365692138672]",0.12474062804158642,True,0.2
2,aeroplane,8,"[222.0216287148965, 123.0463878528492]","[256.4900207519531, 144.34971618652344]",0.13506796016625425,True,0.2
