image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
0,car(G),0,"[41.50017723441124, 157.46887028217316]","[38.448020935058594, 159.2107391357422]",0.01171407756064468,True,0.05
0,car(G),1,"[131.3285529613495, 178.24021875858307]","[128.3390655517578, 177.73373413085938]",0.010106962204467194,True,0.05
0,car(G),2,"[42.84449815750122, 104.97065708041191]","[24.283370971679688, 115.627197265625]",0.07134246757151222,False,0.05
0,car(G),3,"[61.343953013420105, 108.95652025938034]","[50.43349075317383, 108.00007629394531]",0.03650768135174894,True,0.05
0,car(G),4,"[117.88683235645294, 102.46097445487976]","[80.39717102050781, 98.73857879638672]",0.1255800292209548,False,0.05
0,car(G),5,"[69.82316672801971, 141.56463146209717]","[77.67320251464844, 146.6804656982422]",0.031232963673206465,True,0.05
0,car(G),6,"[86.54070496559143, 165.3108313679695]","[76.58361053466797, 179.3681182861328]",0.05742154502796663,False,0.05
0,car(G),7,"[155.72311878204346, 163.84778022766113]","[156.12356567382812, 154.30758666992188]",0.03182864726979798,True,0.05
0,car(G),8,"[33.14267545938492, 136.28825694322586]","[21.55940055847168, 134.6949920654297]",0.03897445750473357,True,0.05
0,car(G),9,"[134.7495138645172, 116.98991060256958]","[97.2857894897461, 127.6126708984375]",0.12980214346510818,False,0.05
0,car(G),0,"[41.50017723441124, 157.46887028217316]","[38.448020935058594, 159.2107391357422]",0.01171407756064468,True,0.1
0,car(G),1,"[131.3285529613495, 178.24021875858307]","[128.3390655517578, 177.73373413085938]",0.010106962204467194,True,0.1
0,car(G),2,"[42.84449815750122, 104.97065708041191]","[24.283370971679688, 115.627197265625]",0.07134246757151222,True,0.1
0,car(G),3,"[61.343953013420105, 108.95652025938034]","[50.43349075317383, 108.00007629394531]",0.03650768135174894,True,0.1
0,car(G),4,"[117.88683235645294, 102.46097445487976]","[80.39717102050781, 98.73857879638672]",0.1255800292209548,False,0.1
0,car(G),5,"[69.82316672801971, 141.56463146209717]","[77.67320251464844, 146.6804656982422]",0.031232963673206465,True,0.1
0,car(G),6,"[86.54070496559143, 165.3108313679695]","[76.58361053466797, 179.3681182861328]",0.05742154502796663,True,0.1
0,car(G),7,"[155.72311878204346, 163.84778022766113]","[156.12356567382812, 154.30758666992188]",0.03182864726979798,True,0.1
0,car(G),8,"[33.14267545938492, 136.28825694322586]","[21.55940055847168, 134.6949920654297]",0.03897445750473357,True,0.1
0,car(G),9,"[134.7495138645172, 116.98991060256958]","[97.2857894897461, 127.6126708984375]",0.12980214346510818,False,0.1
0,car(G),0,"[41.50017723441124, 157.46887028217316]","[38.448020935058594, 159.2107391357422]",0.01171407756064468,True,0.2
0,car(G),1,"[131.3285529613495, 178.24021875858307]","[128.3390655517578, 177.73373413085938]",0.010106962204467194,True,0.2
0,car(G),2,"[42.84449815750122, 104.97065708041191]","[24.283370971679688, 115.627197265625]",0.07134246757151222,True,0.2
0,car(G),3,"[61.343953013420105, 108.95652025938034]","[50.43349075317383, 108.00007629394531]",0.03650768135174894,True,0.2
0,car(G),4,"[117.88683235645294, 102.46097445487976]","[80.39717102050781, 98.73857879638672]",0.1255800292209548,True,0.2
0,car(G),5,"[69.82316672801971, 141.56463146209717]","[77.67320251464844, 146.6804656982422]",0.031232963673206465,True,0.2
0,car(G),6,"[86.54070496559143, 165.3108313679695]","[76.58361053466797, 179.3681182861328]",0.05742154502796663,True,0.2
0,car(G),7,"[155.72311878204346, 163.84778022766113]","[156.12356567382812, 154.30758666992188]",0.03182864726979798,True,0.2
0,car(G),8,"[33.14267545938492, 136.28825694322586]","[21.55940055847168, 134.6949920654297]",0.03897445750473357,True,0.2
0,car(G),9,"[134.7495138645172, 116.98991060256958]","[97.2857894897461, 127.6126708984375]",0.12980214346510818,True,0.2
1,car(G),0,"[24.763362854719162, 164.85135555267334]","[24.22058868408203, 167.35845947265625]",0.00855061652481822,True,0.05
1,car(G),1,"[116.42439365386963, 175.4558563232422]","[117.125, 173.22610473632812]",0.007790764754633763,True,0.05
1,car(G),2,"[49.58878755569458, 128.82928848266602]","[14.441176414489746, 143.39889526367188]",0.12682569011952666,False,0.05
1,car(G),3,"[32.73318037390709, 123.91276359558105]","[24.22058868408203, 128.7297821044922]",0.03260332031367887,True,0.05
1,car(G),4,"[108.39755237102509, 111.31706237792969]","[67.73896789550781, 109.17095947265625]",0.135717281681557,False,0.05
1,car(G),5,"[78.624826669693, 153.32902669906616]","[67.25, 146.82168579101562]",0.043682206835169414,True,0.05
1,car(G),6,"[63.95926773548126, 164.87743854522705]","[72.13970947265625, 174.20404052734375]",0.041352835660949896,True,0.05
1,car(G),7,"[136.70014142990112, 147.2211241722107]","[144.99632263183594, 145.84375]",0.028032477621820824,True,0.05
1,car(G),8,"[20.650404319167137, 149.12784099578857]","[12.485294342041016, 160.02389526367188]",0.045386368431651176,True,0.05
1,car(G),9,"[53.741294145584106, 127.99521684646606]","[102.94485473632812, 131.1746368408203]",0.16435392319650763,False,0.05
1,car(G),0,"[24.763362854719162, 164.85135555267334]","[24.22058868408203, 167.35845947265625]",0.00855061652481822,True,0.1
1,car(G),1,"[116.42439365386963, 175.4558563232422]","[117.125, 173.22610473632812]",0.007790764754633763,True,0.1
1,car(G),2,"[49.58878755569458, 128.82928848266602]","[14.441176414489746, 143.39889526367188]",0.12682569011952666,False,0.1
1,car(G),3,"[32.73318037390709, 123.91276359558105]","[24.22058868408203, 128.7297821044922]",0.03260332031367887,True,0.1
1,car(G),4,"[108.39755237102509, 111.31706237792969]","[67.73896789550781, 109.17095947265625]",0.135717281681557,False,0.1
1,car(G),5,"[78.624826669693, 153.32902669906616]","[67.25, 146.82168579101562]",0.043682206835169414,True,0.1
1,car(G),6,"[63.95926773548126, 164.87743854522705]","[72.13970947265625, 174.20404052734375]",0.041352835660949896,True,0.1
1,car(G),7,"[136.70014142990112, 147.2211241722107]","[144.99632263183594, 145.84375]",0.028032477621820824,True,0.1
1,car(G),8,"[20.650404319167137, 149.12784099578857]","[12.485294342041016, 160.02389526367188]",0.045386368431651176,True,0.1
1,car(G),9,"[53.741294145584106, 127.99521684646606]","[102.94485473632812, 131.1746368408203]",0.16435392319650763,False,0.1
1,car(G),0,"[24.763362854719162, 164.85135555267334]","[24.22058868408203, 167.35845947265625]",0.00855061652481822,True,0.2
1,car(G),1,"[116.42439365386963, 175.4558563232422]","[117.125, 173.22610473632812]",0.007790764754633763,True,0.2
1,car(G),2,"[49.58878755569458, 128.82928848266602]","[14.441176414489746, 143.39889526367188]",0.12682569011952666,True,0.2
1,car(G),3,"[32.73318037390709, 123.91276359558105]","[24.22058868408203, 128.7297821044922]",0.03260332031367887,True,0.2
1,car(G),4,"[108.39755237102509, 111.31706237792969]","[67.73896789550781, 109.17095947265625]",0.135717281681557,True,0.2
1,car(G),5,"[78.624826669693, 153.32902669906616]","[67.25, 146.82168579101562]",0.043682206835169414,True,0.2
1,car(G),6,"[63.95926773548126, 164.87743854522705]","[72.13970947265625, 174.20404052734375]",0.041352835660949896,True,0.2
1,car(G),7,"[136.70014142990112, 147.2211241722107]","[144.99632263183594, 145.84375]",0.028032477621820824,True,0.2
1,car(G),8,"[20.650404319167137, 149.12784099578857]","[12.485294342041016, 160.02389526367188]",0.045386368431651176,True,0.2
1,car(G),9,"[53.741294145584106, 127.99521684646606]","[102.94485473632812, 131.1746368408203]",0.16435392319650763,True,0.2
2,car(G),0,"[89.45698142051697, 160.03884226083755]","[86.01382446289062, 160.2722930908203]",0.011503540095152512,True,0.05
2,car(G),1,"[183.20583701133728, 179.70458471775055]","[184.56687927246094, 183.7373046875]",0.014187344278530861,True,0.05
2,car(G),2,"[105.51017224788666, 126.1742325425148]","[78.63910675048828, 134.79598999023438]",0.09406787516662762,False,0.05
