image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
0,aeroplane,0,"[267.3037827014923, 65.66658020019531]","[272.8018798828125, 65.27554321289062]",0.018373284512719773,True,0.05
0,aeroplane,1,"[248.52527976036072, 84.42452549934387]","[263.5592041015625, 99.86228942871094]",0.07182876522488484,False,0.05
0,aeroplane,2,"[285.91829538345337, 59.420013427734375]","[285.3263854980469, 62.32628631591797]",0.009886455051136566,True,0.05
0,aeroplane,3,"[182.81033635139465, 109.3701958656311]","[189.4390869140625, 106.78857421875]",0.023712421580662082,True,0.05
0,aeroplane,4,"[32.77881816029549, 115.63364267349243]","[10.523872375488281, 111.92742919921875]",0.07520480408720914,False,0.05
0,aeroplane,5,"[42.16454029083252, 96.94610834121704]","[39.524478912353516, 96.84600067138672]",0.008806528908647087,True,0.05
0,aeroplane,6,"[51.582545042037964, 115.60342311859131]","[34.50128173828125, 114.60857391357422]",0.05703403282183453,False,0.05
0,aeroplane,7,"[164.05364871025085, 103.0853271484375]","[156.39759826660156, 116.28428649902344]",0.05086230172776106,False,0.05
0,aeroplane,8,"[164.045512676239, 115.61065912246704]","[205.6249542236328, 95.6729965209961]",0.1537082499558184,False,0.05
0,aeroplane,9,"[239.0914499759674, 96.87091708183289]","[244.80592346191406, 95.00271606445312]",0.02004034327243315,True,0.05
0,aeroplane,10,"[248.4696865081787, 84.41570997238159]","[231.4107208251953, 86.12142944335938]",0.05714676904319633,False,0.05
0,aeroplane,0,"[267.3037827014923, 65.66658020019531]","[272.8018798828125, 65.27554321289062]",0.018373284512719773,True,0.1
0,aeroplane,1,"[248.52527976036072, 84.42452549934387]","[263.5592041015625, 99.86228942871094]",0.07182876522488484,True,0.1
0,aeroplane,2,"[285.91829538345337, 59.420013427734375]","[285.3263854980469, 62.32628631591797]",0.009886455051136566,True,0.1
0,aeroplane,3,"[182.81033635139465, 109.3701958656311]","[189.4390869140625, 106.78857421875]",0.023712421580662082,True,0.1
0,aeroplane,4,"[32.77881816029549, 115.63364267349243]","[10.523872375488281, 111.92742919921875]",0.07520480408720914,True,0.1
0,aeroplane,5,"[42.16454029083252, 96.94610834121704]","[39.524478912353516, 96.84600067138672]",0.008806528908647087,True,0.1
0,aeroplane,6,"[51.582545042037964, 115.60342311859131]","[34.50128173828125, 114.60857391357422]",0.05703403282183453,True,0.1
0,aeroplane,7,"[164.05364871025085, 103.0853271484375]","[156.39759826660156, 116.28428649902344]",0.05086230172776106,True,0.1
0,aeroplane,8,"[164.045512676239, 115.61065912246704]","[205.6249542236328, 95.6729965209961]",0.1537082499558184,False,0.1
0,aeroplane,9,"[239.0914499759674, 96.87091708183289]","[244.80592346191406, 95.00271606445312]",0.02004034327243315,True,0.1
0,aeroplane,10,"[248.4696865081787, 84.41570997238159]","[231.4107208251953, 86.12142944335938]",0.05714676904319633,True,0.1
0,aeroplane,0,"[267.3037827014923, 65.66658020019531]","[272.8018798828125, 65.27554321289062]",0.018373284512719773,True,0.2
0,aeroplane,1,"[248.52527976036072, 84.42452549934387]","[263.5592041015625, 99.86228942871094]",0.07182876522488484,True,0.2
0,aeroplane,2,"[285.91829538345337, 59.420013427734375]","[285.3263854980469, 62.32628631591797]",0.009886455051136566,True,0.2
0,aeroplane,3,"[182.81033635139465, 109.3701958656311]","[189.4390869140625, 106.78857421875]",0.023712421580662082,True,0.2
0,aeroplane,4,"[32.77881816029549, 115.63364267349243]","[10.523872375488281, 111.92742919921875]",0.07520480408720914,True,0.2
0,aeroplane,5,"[42.16454029083252, 96.94610834121704]","[39.524478912353516, 96.84600067138672]",0.008806528908647087,True,0.2
0,aeroplane,6,"[51.582545042037964, 115.60342311859131]","[34.50128173828125, 114.60857391357422]",0.05703403282183453,True,0.2
0,aeroplane,7,"[164.05364871025085, 103.0853271484375]","[156.39759826660156, 116.28428649902344]",0.05086230172776106,True,0.2
0,aeroplane,8,"[164.045512676239, 115.61065912246704]","[205.6249542236328, 95.6729965209961]",0.1537082499558184,True,0.2
0,aeroplane,9,"[239.0914499759674, 96.87091708183289]","[244.80592346191406, 95.00271606445312]",0.02004034327243315,True,0.2
0,aeroplane,10,"[248.4696865081787, 84.41570997238159]","[231.4107208251953, 86.12142944335938]",0.05714676904319633,True,0.2
1,aeroplane,0,"[257.7962279319763, 73.89959245920181]","[258.1512145996094, 75.68571472167969]",0.00607018970115094,True,0.05
1,aeroplane,1,"[257.8200101852417, 130.06698042154312]","[249.91439819335938, 128.4857177734375]",0.02687400489702675,True,0.05
1,aeroplane,2,"[281.28347396850586, 123.05610179901123]","[293.38641357421875, 121.85713958740234]",0.04054060481437781,True,0.05
1,aeroplane,3,"[238.99444341659546, 123.00830483436584]","[242.7071990966797, 108.5999984741211]",0.049596577716911415,True,0.05
1,aeroplane,4,"[14.081058651208878, 123.037688434124]","[6.757199764251709, 123.17142486572266]",0.024416932746945702,True,0.05
1,aeroplane,5,"[23.481114953756332, 116.05203598737717]","[31.18160057067871, 109.97142791748047]",0.03270597519926108,True,0.05
1,aeroplane,6,"[18.69671121239662, 130.03262132406235]","[25.804800033569336, 137.39999389648438]",0.034124462602289816,True,0.05
1,aeroplane,7,"[154.69472408294678, 137.10017502307892]","[156.22079467773438, 135.0]",0.008653596932194604,True,0.05
1,aeroplane,8,"[117.20187664031982, 137.15131133794785]","[117.66799926757812, 137.39999389648438]",0.0017610392088589033,True,0.05
1,aeroplane,9,"[154.69472408294678, 137.10017502307892]","[149.47120666503906, 140.8285675048828]",0.021392118152242966,True,0.05
1,aeroplane,10,"[79.71729934215546, 144.1920429468155]","[76.48400115966797, 147.0]",0.014274623929432538,True,0.05
1,aeroplane,11,"[107.8822374343872, 144.2191869020462]","[104.8552017211914, 150.42857360839844]",0.023026416828886544,True,0.05
1,aeroplane,12,"[220.39446830749512, 123.05582016706467]","[220.39920043945312, 119.9142837524414]",0.010471799928844259,True,0.05
1,aeroplane,0,"[257.7962279319763, 73.89959245920181]","[258.1512145996094, 75.68571472167969]",0.00607018970115094,True,0.1
1,aeroplane,1,"[257.8200101852417, 130.06698042154312]","[249.91439819335938, 128.4857177734375]",0.02687400489702675,True,0.1
1,aeroplane,2,"[281.28347396850586, 123.05610179901123]","[293.38641357421875, 121.85713958740234]",0.04054060481437781,True,0.1
1,aeroplane,3,"[238.99444341659546, 123.00830483436584]","[242.7071990966797, 108.5999984741211]",0.049596577716911415,True,0.1
1,aeroplane,4,"[14.081058651208878, 123.037688434124]","[6.757199764251709, 123.17142486572266]",0.024416932746945702,True,0.1
